maker,genmodel,genmodel_ID,import_year,import_month,import_region,color,model_year,body_type,runned_miles,engine_size,gearbox_type,fuel_type,listed_price,seat_num,door_num,reg_city,title,sale_year,sale_month,sale_status,import_to_sale_months,electric_type,country_of_origin,date_of_import,date_of_sale
Toyota,Prius,92_30,2018,5,USA,White,2017,Hatchback,9484,1.8,Automatic,Hybrid  Petrol/Electric,23600,5,5,Hadhramout,clean,2019.0,1.0,sold,8.0,not_fully_electric,Japanese,"May, 2018","January, 2019"
Toyota,Prius,92_30,2017,12,USA,Silver,2017,Hatchback,9560,1.8,Automatic,Hybrid  Petrol/Electric,23600,5,5,Hadhramout,clean,2018.0,4.0,sold,4.0,not_fully_electric,Japanese,"December, 2017","April, 2018"
Toyota,RAV4,92_34,2018,4,USA,Black,2016,SUV,9000,2.0,Automatic,Petrol,23600,5,5,Hadhramout,clean,2019.0,3.0,sold,11.0,not_fully_electric,Japanese,"April, 2018","March, 2019"
Toyota,C-HR,92_8,2018,4,USA,Red,2017,SUV,9125,1.8,Automatic,Hybrid  Petrol/Electric,23600,5,5,Hudaydah,body_damage,2019.0,12.0,sold,20.0,not_fully_electric,Japanese,"April, 2018","December, 2019"
Toyota,Prius,92_30,2018,7,USA,Silver,2016,Hatchback,6000,1.8,Automatic,Hybrid  Petrol/Electric,23600,5,5,Sana'a,clean,2019.0,12.0,sold,17.0,not_fully_electric,Japanese,"July, 2018","December, 2019"
Toyota,Prius,92_30,2018,8,USA,Blue,2017,Hatchback,4279,1.8,Automatic,Hybrid  Petrol/Electric Plug-in,23600,4,5,Hadhramout,body_damage,2019.0,6.0,sold,10.0,not_fully_electric,Japanese,"August, 2018","June, 2019"
Toyota,Hilux,92_19,2018,7,GCC,Blue,2016,Pickup,21972,3.0,Manual,Diesel,22400,5,4,Hadhramout,clean,2019.0,2.0,sold,7.0,not_fully_electric,Japanese,"July, 2018","February, 2019"
Hyundai,Santa Fe,36_20,2018,4,Korea,White,2016,SUV,11722,2.2,Automatic,Diesel,22500,7,5,Hadhramout,body_damage,2019.0,12.0,sold,20.0,not_fully_electric,Korean,"April, 2018","December, 2019"
Hyundai,Tucson,36_24,2017,12,Korea,Bronze,2017,SUV,4056,1.7,Manual,Diesel,23700,5,5,Aden,clean,2018.0,8.0,sold,8.0,not_fully_electric,Korean,"December, 2017","August, 2018"
Infiniti,QX30,37_9,2017,11,USA,Silver,2017,SUV,3503,2.2,Automatic,Diesel,23700,5,5,Hudaydah,body_damage,2018.0,6.0,sold,7.0,not_fully_electric,Japanese,"November, 2017","June, 2018"
Infiniti,QX30,37_9,2018,5,USA,Silver,2018,SUV,1741,2.2,Automatic,Diesel,23700,5,5,Hudaydah,clean,2019.0,9.0,sold,16.0,not_fully_electric,Japanese,"May, 2018","September, 2019"
Jeep,Grand Cherokee,40_4,2018,8,USA,Silver,2014,SUV,33250,3.0,Automatic,Diesel,21300,5,5,Sana'a,clean,,,unsold,,not_fully_electric,American,"August, 2018",
Kia,Sportage,43_13,2020,9,Korea,Silver,2019,SUV,2809,1.6,Automatic,Petrol,23700,5,5,Hadhramout,body_damage,2021.0,1.0,sold,4.0,not_fully_electric,Korean,"September, 2020","January, 2021"
Kia,Sportage,43_13,2018,4,Korea,White,2018,SUV,5000,1.7,Manual,Diesel,23700,5,5,Aden,clean,2019.0,8.0,sold,16.0,not_fully_electric,Korean,"April, 2018","August, 2019"
Kia,Sportage,43_13,2018,5,Korea,White,2018,SUV,4092,2.0,Manual,Diesel,23700,5,5,Hadhramout,clean,2019.0,4.0,sold,11.0,not_fully_electric,Korean,"May, 2018","April, 2019"
Kia,Sportage,43_13,2018,5,Korea,Silver,2018,SUV,3271,2.0,Manual,Diesel,23700,5,5,Aden,clean,2019.0,4.0,sold,11.0,not_fully_electric,Korean,"May, 2018","April, 2019"
Kia,Sportage,43_13,2018,4,Korea,Grey,2018,SUV,5000,1.7,Manual,Diesel,23700,5,5,Hadhramout,clean,2019.0,1.0,sold,9.0,not_fully_electric,Korean,"April, 2018","January, 2019"
Porsche,Panamera,71_11,2018,7,USA,Blue,2010,Hatchback,96000,3.6,Automatic,Petrol,19000,4,5,Sana'a,body_damage,,,unsold,,not_fully_electric,European,"July, 2018",
Toyota,Prius,92_30,2018,2,USA,Grey,2017,Hatchback,3875,1.8,Automatic,Hybrid  Petrol/Electric,23700,5,5,Aden,body_damage,2019.0,8.0,sold,18.0,not_fully_electric,Japanese,"February, 2018","August, 2019"
Toyota,Prius,92_30,2018,1,USA,White,2017,Hatchback,2031,1.8,Automatic,Hybrid  Petrol/Electric,23700,5,5,Hudaydah,body_damage,2019.0,3.0,sold,14.0,not_fully_electric,Japanese,"January, 2018","March, 2019"
Toyota,C-HR,92_8,2018,8,USA,Grey,2018,SUV,2209,1.8,Automatic,Hybrid  Petrol/Electric,23700,5,5,Aden,body_damage,2019.0,11.0,sold,15.0,not_fully_electric,Japanese,"August, 2018","November, 2019"
Toyota,Prius+,92_31,2018,4,USA,White,2016,MPV,29288,1.8,Automatic,Hybrid  Petrol/Electric,22500,7,5,Aden,body_damage,2019.0,4.0,sold,12.0,not_fully_electric,Japanese,"April, 2018","April, 2019"
Toyota,C-HR,92_8,2018,4,USA,Black,2017,SUV,5000,1.2,Manual,Petrol,23700,5,5,Hudaydah,body_damage,2019.0,7.0,sold,15.0,not_fully_electric,Japanese,"April, 2018","July, 2019"
Toyota,RAV4,92_34,2018,1,USA,White,2017,SUV,2585,2.0,Manual,Diesel,23700,5,5,Hudaydah,body_damage,2019.0,10.0,sold,21.0,not_fully_electric,Japanese,"January, 2018","October, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Black,2016,Pickup,18231,3.0,Automatic,Diesel,22500,5,4,Sana'a,body_damage,2019.0,6.0,sold,13.0,not_fully_electric,Japanese,"May, 2018","June, 2019"
Toyota,Prius,92_30,2018,5,USA,White,2016,Hatchback,3499,1.8,Automatic,Hybrid  Petrol/Electric,23700,5,5,Hadhramout,body_damage,2019.0,11.0,sold,18.0,not_fully_electric,Japanese,"May, 2018","November, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Red,2016,Pickup,15190,3.0,Manual,Diesel,22500,5,4,Sana'a,clean,2019.0,1.0,sold,8.0,not_fully_electric,Japanese,"May, 2018","January, 2019"
Hyundai,Santa Fe,36_20,2018,7,Korea,White,2017,SUV,16412,2.2,Manual,Diesel,22600,5,5,Hudaydah,body_damage,2019.0,8.0,sold,13.0,not_fully_electric,Korean,"July, 2018","August, 2019"
Hyundai,Santa Fe,36_20,2018,3,Korea,Black,2017,SUV,15202,2.2,Manual,Diesel,22600,5,5,Hadhramout,body_damage,2019.0,3.0,sold,12.0,not_fully_electric,Korean,"March, 2018","March, 2019"
Hyundai,Santa Fe,36_20,2018,8,Korea,Silver,2017,SUV,15474,2.2,Automatic,Diesel,22600,7,5,Aden,clean,2019.0,5.0,sold,9.0,not_fully_electric,Korean,"August, 2018","May, 2019"
Hyundai,i30,36_10,2021,4,Korea,Grey,2019,Hatchback,23368,2.0,Manual,Petrol,22600,5,5,Sana'a,body_damage,2022.0,9.0,sold,17.0,not_fully_electric,Korean,"April, 2021","September, 2022"
Jeep,Wrangler,40_7,2018,6,USA,Grey,2014,SUV,37900,2.8,Automatic,Diesel,21400,4,2,Sana'a,clean,,,unsold,,not_fully_electric,American,"June, 2018",
Toyota,Hilux,92_19,2018,5,GCC,Silver,2015,Pickup,45240,3.0,Automatic,Diesel,21400,5,4,Hadhramout,clean,2019.0,4.0,sold,11.0,not_fully_electric,Japanese,"May, 2018","April, 2019"
Toyota,C-HR,92_8,2018,7,USA,Black,2017,SUV,7643,1.8,Automatic,Hybrid  Petrol/Electric,23800,5,5,Aden,clean,2019.0,9.0,sold,14.0,not_fully_electric,Japanese,"July, 2018","September, 2019"
Toyota,C-HR,92_8,2018,6,USA,White,2016,SUV,9587,1.8,Automatic,Hybrid  Petrol/Electric,23800,5,5,Hadhramout,clean,2019.0,3.0,sold,9.0,not_fully_electric,Japanese,"June, 2018","March, 2019"
Toyota,C-HR,92_8,2018,7,USA,Black,2017,SUV,9406,1.8,Automatic,Hybrid  Petrol/Electric,23800,5,5,Hadhramout,clean,2019.0,9.0,sold,14.0,not_fully_electric,Japanese,"July, 2018","September, 2019"
Toyota,C-HR,92_8,2018,7,USA,Silver,2017,SUV,9334,1.8,Automatic,Hybrid  Petrol/Electric,23800,5,5,Sana'a,body_damage,2019.0,3.0,sold,8.0,not_fully_electric,Japanese,"July, 2018","March, 2019"
Toyota,Prius,92_30,2018,5,USA,Silver,2017,Hatchback,11837,1.8,Automatic,Hybrid  Petrol/Electric,22600,5,5,Hadhramout,body_damage,2019.0,2.0,sold,9.0,not_fully_electric,Japanese,"May, 2018","February, 2019"
Toyota,Land Cruiser,92_21,2018,6,GCC,Grey,2010,SUV,43996,3.0,Automatic,Diesel,21400,7,5,Hadhramout,body_damage,2019.0,5.0,sold,11.0,not_fully_electric,Japanese,"June, 2018","May, 2019"
Toyota,Hilux,92_19,2018,1,GCC,Blue,2015,Pickup,45318,3.0,Automatic,Diesel,21400,5,4,Aden,clean,2019.0,11.0,sold,22.0,not_fully_electric,Japanese,"January, 2018","November, 2019"
Toyota,Land Cruiser,92_21,2017,12,GCC,Black,2010,SUV,59900,3.0,Automatic,Diesel,20200,7,5,Sana'a,clean,2018.0,11.0,sold,11.0,not_fully_electric,Japanese,"December, 2017","November, 2018"
Toyota,Land Cruiser,92_21,2018,8,GCC,White,2010,SUV,56967,3.0,Automatic,Diesel,20200,7,5,Hadhramout,clean,2019.0,8.0,sold,12.0,not_fully_electric,Japanese,"August, 2018","August, 2019"
Toyota,Hilux,92_19,2018,3,GCC,White,2015,Pickup,6000,3.0,Manual,Diesel,23800,5,4,Hudaydah,clean,2019.0,9.0,sold,18.0,not_fully_electric,Japanese,"March, 2018","September, 2019"
Toyota,Hilux,92_19,2018,7,GCC,White,2017,Pickup,12702,2.4,Manual,Diesel,22600,5,2,Aden,clean,2019.0,2.0,sold,7.0,not_fully_electric,Japanese,"July, 2018","February, 2019"
Kia,Sportage,43_13,2018,4,Korea,Red,2018,SUV,5000,1.7,Automatic,Diesel,23900,5,5,Aden,clean,2019.0,12.0,sold,20.0,not_fully_electric,Korean,"April, 2018","December, 2019"
Kia,Sportage,43_13,2021,3,Korea,Black,2019,SUV,15300,1.6,Automatic,Diesel,22700,5,5,Sana'a,body_damage,2022.0,7.0,sold,16.0,not_fully_electric,Korean,"March, 2021","July, 2022"
Porsche,Panamera,71_11,2018,7,USA,Black,2012,Hatchback,104000,3.0,Automatic,Diesel,17900,4,5,Aden,clean,,,unsold,,not_fully_electric,European,"July, 2018",
Toyota,C-HR,92_8,2018,7,USA,Grey,2018,SUV,4569,1.2,Manual,Petrol,23900,5,5,Hadhramout,clean,2019.0,4.0,sold,9.0,not_fully_electric,Japanese,"July, 2018","April, 2019"
Toyota,RAV4,92_34,2018,5,USA,Silver,2016,SUV,23000,2.5,Automatic,Petrol,22700,5,5,Aden,body_damage,2019.0,9.0,sold,16.0,not_fully_electric,Japanese,"May, 2018","September, 2019"
Toyota,RAV4,92_34,2018,4,USA,Silver,2017,SUV,7150,2.0,Manual,Diesel,23900,5,5,Hudaydah,clean,2019.0,6.0,sold,14.0,not_fully_electric,Japanese,"April, 2018","June, 2019"
Toyota,Prius,92_30,2018,3,USA,Black,2017,Hatchback,13664,1.8,Automatic,Hybrid  Petrol/Electric,22700,5,5,Hudaydah,clean,2019.0,2.0,sold,11.0,not_fully_electric,Japanese,"March, 2018","February, 2019"
Toyota,Prius,92_30,2018,5,USA,Red,2017,Hatchback,4554,1.8,Automatic,Hybrid  Petrol/Electric,23900,5,5,Hadhramout,body_damage,2019.0,5.0,sold,12.0,not_fully_electric,Japanese,"May, 2018","May, 2019"
Toyota,Prius,92_30,2018,8,USA,Grey,2017,Hatchback,10000,1.8,Automatic,Hybrid  Petrol/Electric,23900,5,5,Aden,body_damage,2019.0,4.0,sold,8.0,not_fully_electric,Japanese,"August, 2018","April, 2019"
Hyundai,Santa Fe,36_20,2018,7,Korea,Silver,2017,SUV,21433,2.2,Manual,Diesel,22800,7,5,Hudaydah,body_damage,2019.0,1.0,sold,6.0,not_fully_electric,Korean,"July, 2018","January, 2019"
Hyundai,Tucson,36_24,2021,5,Korea,Red,2019,SUV,13349,1.6,Automatic,Petrol,22800,5,5,Hudaydah,body_damage,2022.0,12.0,sold,19.0,not_fully_electric,Korean,"May, 2021","December, 2022"
Hyundai,Santa Fe,36_20,2018,8,Korea,Beige,2016,Estate,11192,2.2,Automatic,Diesel,22800,7,5,Sana'a,clean,2019.0,5.0,sold,9.0,not_fully_electric,Korean,"August, 2018","May, 2019"
Hyundai,Santa Fe,36_20,2018,7,Korea,Blue,2017,SUV,16170,2.2,Automatic,Diesel,22800,7,5,Hadhramout,body_damage,2019.0,1.0,sold,6.0,not_fully_electric,Korean,"July, 2018","January, 2019"
Kia,Sportage,43_13,2021,6,Korea,Red,2019,SUV,13403,1.6,Manual,Petrol,22800,5,5,Sana'a,clean,2022.0,2.0,sold,8.0,not_fully_electric,Korean,"June, 2021","February, 2022"
Toyota,C-HR,92_8,2018,8,USA,Red,2018,SUV,3498,1.2,Manual,Petrol,24000,5,5,Hudaydah,body_damage,2019.0,4.0,sold,8.0,not_fully_electric,Japanese,"August, 2018","April, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Grey,2016,Pickup,32180,3.0,Manual,Diesel,21600,5,4,Hudaydah,body_damage,2019.0,12.0,sold,19.0,not_fully_electric,Japanese,"May, 2018","December, 2019"
Toyota,Prius+,92_31,2018,4,USA,White,2015,MPV,14000,1.8,Automatic,Hybrid  Petrol/Electric,22800,5,5,Hadhramout,body_damage,2019.0,7.0,sold,15.0,not_fully_electric,Japanese,"April, 2018","July, 2019"
Toyota,Prius,92_30,2018,5,USA,White,2017,Hatchback,11833,1.8,Automatic,Hybrid  Petrol/Electric,22800,5,5,Aden,body_damage,2019.0,1.0,sold,8.0,not_fully_electric,Japanese,"May, 2018","January, 2019"
Toyota,RAV4,92_34,2018,3,USA,Blue,2016,SUV,11000,2.0,Automatic,Petrol,22800,5,5,Hudaydah,body_damage,2019.0,3.0,sold,12.0,not_fully_electric,Japanese,"March, 2018","March, 2019"
Toyota,RAV4,92_34,2018,5,USA,Black,2016,SUV,15900,2.5,Automatic,Hybrid  Petrol/Electric,22800,5,5,Hadhramout,clean,2019.0,10.0,sold,17.0,not_fully_electric,Japanese,"May, 2018","October, 2019"
Toyota,Land Cruiser,92_21,2018,8,GCC,Grey,2010,SUV,48000,3.0,Automatic,Diesel,21600,7,5,Hudaydah,body_damage,2019.0,9.0,sold,13.0,not_fully_electric,Japanese,"August, 2018","September, 2019"
Toyota,Hilux,92_19,2018,2,GCC,Grey,2016,Pickup,24700,3.0,Manual,Diesel,22800,5,4,Sana'a,clean,2019.0,8.0,sold,18.0,not_fully_electric,Japanese,"February, 2018","August, 2019"
Hyundai,Tucson,36_24,2021,5,Korea,Red,2019,SUV,6885,1.6,Manual,Petrol,24100,5,5,Hadhramout,body_damage,2022.0,10.0,sold,17.0,not_fully_electric,Korean,"May, 2021","October, 2022"
Hyundai,Santa Fe,36_20,2018,4,Korea,Black,2017,SUV,6726,2.2,Manual,Diesel,24100,5,5,Aden,body_damage,2019.0,3.0,sold,11.0,not_fully_electric,Korean,"April, 2018","March, 2019"
Hyundai,Santa Fe,36_20,2018,7,Korea,Grey,2016,SUV,8416,2.2,Automatic,Diesel,24100,7,5,Aden,body_damage,2019.0,10.0,sold,15.0,not_fully_electric,Korean,"July, 2018","October, 2019"
Hyundai,Santa Fe,36_20,2018,5,Korea,White,2017,SUV,17390,2.2,Manual,Diesel,22900,5,5,Aden,body_damage,2019.0,2.0,sold,9.0,not_fully_electric,Korean,"May, 2018","February, 2019"
Jeep,Grand Cherokee,40_4,2018,5,USA,Grey,2015,SUV,41931,3.0,Automatic,Diesel,20000,5,5,Aden,frame_damage,,,unsold,,not_fully_electric,American,"May, 2018",
Jeep,Wrangler,40_7,2018,7,USA,Black,2014,SUV,38741,2.8,Automatic,Diesel,21700,4,2,Aden,clean,,,unsold,,not_fully_electric,American,"July, 2018",
Toyota,Hilux,92_19,2018,6,GCC,Silver,2015,Pickup,38418,3.0,Automatic,Diesel,21700,5,4,Aden,clean,2019.0,4.0,sold,10.0,not_fully_electric,Japanese,"June, 2018","April, 2019"
Toyota,Prius,92_30,2018,5,USA,Red,2017,Hatchback,12588,1.8,Automatic,Hybrid  Petrol/Electric,22900,5,5,Aden,clean,2019.0,7.0,sold,14.0,not_fully_electric,Japanese,"May, 2018","July, 2019"
Toyota,Prius,92_30,2018,8,USA,Blue,2017,Hatchback,5668,1.8,Automatic,Hybrid  Petrol/Electric,24100,5,5,Hadhramout,clean,2019.0,11.0,sold,15.0,not_fully_electric,Japanese,"August, 2018","November, 2019"
Toyota,Prius,92_30,2018,3,USA,Grey,2017,Hatchback,6000,1.8,Automatic,Hybrid  Petrol/Electric,24100,5,5,Hudaydah,clean,2019.0,5.0,sold,14.0,not_fully_electric,Japanese,"March, 2018","May, 2019"
Toyota,Prius+,92_31,2018,2,USA,White,2015,MPV,30787,1.8,Automatic,Hybrid  Petrol/Electric,21700,7,5,Aden,body_damage,2019.0,2.0,sold,12.0,not_fully_electric,Japanese,"February, 2018","February, 2019"
Toyota,Prius,92_30,2018,6,USA,Blue,2017,Hatchback,17064,1.8,Automatic,Hybrid  Petrol/Electric,22900,5,5,Hudaydah,body_damage,2019.0,5.0,sold,11.0,not_fully_electric,Japanese,"June, 2018","May, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Grey,2017,Pickup,10000,2.4,Automatic,Diesel,24100,5,4,Sana'a,body_damage,2019.0,11.0,sold,18.0,not_fully_electric,Japanese,"May, 2018","November, 2019"
Toyota,Prius,92_30,2018,2,USA,Blue,2017,Hatchback,7000,1.8,Automatic,Hybrid  Petrol/Electric,24100,5,5,Aden,body_damage,2019.0,4.0,sold,14.0,not_fully_electric,Japanese,"February, 2018","April, 2019"
Toyota,C-HR,92_8,2018,5,USA,Black,2017,SUV,10887,1.8,Automatic,Hybrid  Petrol/Electric,22900,5,5,Sana'a,body_damage,2019.0,10.0,sold,17.0,not_fully_electric,Japanese,"May, 2018","October, 2019"
Toyota,C-HR,92_8,2017,10,USA,White,2016,SUV,4220,1.2,Automatic,Petrol,24100,5,5,Hudaydah,clean,2018.0,8.0,sold,10.0,not_fully_electric,Japanese,"October, 2017","August, 2018"
Toyota,Hilux,92_19,2018,5,GCC,Blue,2017,Pickup,9356,2.4,Automatic,Diesel,24100,5,4,Sana'a,body_damage,2019.0,8.0,sold,15.0,not_fully_electric,Japanese,"May, 2018","August, 2019"
Toyota,RAV4,92_34,2018,3,USA,Red,2016,SUV,12631,2.0,Automatic,Petrol,22900,5,5,Sana'a,clean,2019.0,3.0,sold,12.0,not_fully_electric,Japanese,"March, 2018","March, 2019"
Toyota,Prius,92_30,2018,2,USA,Red,2017,Hatchback,3800,1.8,Automatic,Hybrid  Petrol/Electric,24100,5,5,Hudaydah,clean,2019.0,7.0,sold,17.0,not_fully_electric,Japanese,"February, 2018","July, 2019"
Toyota,Prius+,92_31,2018,7,USA,Silver,2014,MPV,37842,1.8,Automatic,Hybrid  Petrol/Electric,21700,7,5,Hudaydah,clean,2019.0,3.0,sold,8.0,not_fully_electric,Japanese,"July, 2018","March, 2019"
Toyota,Hilux,92_19,2018,8,GCC,White,2015,Pickup,31000,3.0,Automatic,Diesel,21700,5,4,Aden,body_damage,2019.0,6.0,sold,10.0,not_fully_electric,Japanese,"August, 2018","June, 2019"
Toyota,C-HR,92_8,2018,8,USA,White,2016,SUV,11116,1.8,Automatic,Hybrid  Petrol/Electric,22900,5,5,Sana'a,clean,2019.0,10.0,sold,14.0,not_fully_electric,Japanese,"August, 2018","October, 2019"
Hyundai,Santa Fe,36_20,2018,5,Korea,Blue,2016,SUV,10453,2.2,Automatic,Diesel,23000,7,5,Hadhramout,body_damage,2019.0,7.0,sold,14.0,not_fully_electric,Korean,"May, 2018","July, 2019"
Kia,Sportage,43_13,2018,5,Korea,White,2018,SUV,3000,1.7,Automatic,Diesel,24200,5,5,Hadhramout,body_damage,2019.0,4.0,sold,11.0,not_fully_electric,Korean,"May, 2018","April, 2019"
Kia,Sportage,43_13,2018,2,Korea,Grey,2017,SUV,3754,2.0,Automatic,Diesel,24200,5,5,Hudaydah,body_damage,2019.0,10.0,sold,20.0,not_fully_electric,Korean,"February, 2018","October, 2019"
Toyota,RAV4,92_34,2018,5,USA,Blue,2017,SUV,19841,2.5,Automatic,Hybrid  Petrol/Electric,23000,5,5,Hadhramout,body_damage,2019.0,5.0,sold,12.0,not_fully_electric,Japanese,"May, 2018","May, 2019"
Toyota,Hilux,92_19,2018,4,GCC,Black,2016,Pickup,27959,3.0,Manual,Diesel,23000,5,4,Hadhramout,clean,2019.0,8.0,sold,16.0,not_fully_electric,Japanese,"April, 2018","August, 2019"
Toyota,Prius,92_30,2018,3,USA,White,2017,Hatchback,3000,1.8,Automatic,Hybrid  Petrol/Electric,24200,5,5,Hudaydah,clean,2019.0,11.0,sold,20.0,not_fully_electric,Japanese,"March, 2018","November, 2019"
Toyota,Hilux,92_19,2018,8,GCC,Silver,2015,Pickup,36330,3.0,Automatic,Diesel,21800,5,4,Hudaydah,clean,2019.0,4.0,sold,8.0,not_fully_electric,Japanese,"August, 2018","April, 2019"
Toyota,Prius,92_30,2018,6,USA,Silver,2017,Hatchback,2223,1.8,Automatic,Hybrid  Petrol/Electric,24200,5,5,Aden,body_damage,2019.0,4.0,sold,10.0,not_fully_electric,Japanese,"June, 2018","April, 2019"
Toyota,Prius,92_30,2018,6,USA,Silver,2016,Hatchback,32635,1.8,Automatic,Hybrid  Petrol/Electric,21800,5,5,Hadhramout,body_damage,2019.0,1.0,sold,7.0,not_fully_electric,Japanese,"June, 2018","January, 2019"
Toyota,Hilux,92_19,2018,1,GCC,Grey,2016,Pickup,18514,2.4,Manual,Diesel,23000,5,4,Hudaydah,clean,2019.0,4.0,sold,15.0,not_fully_electric,Japanese,"January, 2018","April, 2019"
Hyundai,i30,36_10,2018,7,Korea,Blue,2017,Hatchback,11089,2.0,Manual,Petrol,21300,5,5,Hudaydah,frame_damage,,,unsold,,not_fully_electric,Korean,"July, 2018",
Hyundai,Santa Fe,36_20,2018,5,Korea,Black,2015,SUV,24950,2.2,Automatic,Diesel,23100,7,5,Hudaydah,clean,2019.0,6.0,sold,13.0,not_fully_electric,Korean,"May, 2018","June, 2019"
Hyundai,Santa Fe,36_20,2018,8,Korea,Red,2015,SUV,19285,2.2,Automatic,Diesel,23100,7,5,Hudaydah,body_damage,2019.0,11.0,sold,15.0,not_fully_electric,Korean,"August, 2018","November, 2019"
Hyundai,Santa Fe,36_20,2018,5,Korea,White,2015,SUV,7034,2.2,Automatic,Diesel,24300,7,5,Hadhramout,body_damage,2019.0,8.0,sold,15.0,not_fully_electric,Korean,"May, 2018","August, 2019"
Hyundai,Santa Fe,36_20,2018,4,Korea,Blue,2016,SUV,18061,2.2,Automatic,Diesel,23100,7,5,Hudaydah,clean,2019.0,6.0,sold,14.0,not_fully_electric,Korean,"April, 2018","June, 2019"
Hyundai,Santa Fe,36_20,2018,8,Korea,White,2016,SUV,10807,2.2,Automatic,Diesel,23100,7,5,Hadhramout,clean,2019.0,8.0,sold,12.0,not_fully_electric,Korean,"August, 2018","August, 2019"
Kia,Sportage,43_13,2018,5,Korea,Black,2018,SUV,3428,1.6,Manual,Petrol,24300,5,5,Hudaydah,body_damage,2019.0,8.0,sold,15.0,not_fully_electric,Korean,"May, 2018","August, 2019"
Porsche,Panamera,71_11,2018,5,USA,Blue,2012,Hatchback,88150,3.0,Automatic,Diesel,19400,4,5,Hudaydah,clean,,,unsold,,not_fully_electric,European,"May, 2018",
Toyota,Hilux,92_19,2018,8,GCC,White,2016,Pickup,17775,3.0,Automatic,Diesel,23100,5,4,Aden,clean,2019.0,1.0,sold,5.0,not_fully_electric,Japanese,"August, 2018","January, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Black,2016,Pickup,16000,3.0,Automatic,Diesel,23100,5,4,Hadhramout,body_damage,2019.0,10.0,sold,17.0,not_fully_electric,Japanese,"May, 2018","October, 2019"
Toyota,Prius,92_30,2018,4,USA,Blue,2017,Hatchback,4556,1.8,Automatic,Hybrid  Petrol/Electric,24300,5,5,Sana'a,body_damage,2019.0,9.0,sold,17.0,not_fully_electric,Japanese,"April, 2018","September, 2019"
Hyundai,Santa Fe,36_20,2018,8,Korea,Silver,2016,SUV,7407,2.2,Automatic,Diesel,24400,7,5,Sana'a,clean,2019.0,12.0,sold,16.0,not_fully_electric,Korean,"August, 2018","December, 2019"
Hyundai,Santa Fe,36_20,2018,5,Korea,White,2016,SUV,10017,2.2,Automatic,Diesel,23200,7,5,Hudaydah,clean,2019.0,4.0,sold,11.0,not_fully_electric,Korean,"May, 2018","April, 2019"
Jeep,Wrangler,40_7,2018,5,USA,White,2014,SUV,23000,2.8,Automatic,Diesel,23200,4,2,Aden,clean,,,unsold,,not_fully_electric,American,"May, 2018",
Kia,Sportage,43_13,2018,5,Korea,White,2018,SUV,4751,2.0,Manual,Diesel,24400,5,5,Sana'a,clean,2019.0,6.0,sold,13.0,not_fully_electric,Korean,"May, 2018","June, 2019"
Mercedes-Benz,GLC Class,59_24,2018,5,USA,Grey,2016,SUV,44762,2.1,Automatic,Diesel,22000,5,5,Aden,body_damage,2021.0,6.0,sold,37.0,not_fully_electric,European,"May, 2018","June, 2021"
Toyota,RAV4,92_34,2018,5,USA,White,2017,SUV,16811,2.5,Automatic,Hybrid  Petrol/Electric,23200,5,5,Sana'a,body_damage,2019.0,11.0,sold,18.0,not_fully_electric,Japanese,"May, 2018","November, 2019"
Toyota,Prius+,92_31,2018,5,USA,White,2015,MPV,19061,1.8,Automatic,Hybrid  Petrol/Electric,23200,7,5,Hadhramout,body_damage,2019.0,10.0,sold,17.0,not_fully_electric,Japanese,"May, 2018","October, 2019"
Toyota,RAV4,92_34,2018,5,USA,Grey,2017,SUV,17811,2.5,Automatic,Hybrid  Petrol/Electric,23200,5,5,Sana'a,body_damage,2019.0,10.0,sold,17.0,not_fully_electric,Japanese,"May, 2018","October, 2019"
Toyota,RAV4,92_34,2018,4,USA,Grey,2017,Hatchback,17950,2.5,Automatic,Petrol,23200,5,5,Sana'a,body_damage,2019.0,10.0,sold,18.0,not_fully_electric,Japanese,"April, 2018","October, 2019"
Toyota,RAV4,92_34,2018,5,USA,White,2017,SUV,18488,2.5,Automatic,Hybrid  Petrol/Electric,23200,5,5,Sana'a,body_damage,2019.0,12.0,sold,19.0,not_fully_electric,Japanese,"May, 2018","December, 2019"
Hyundai,i30,36_10,2021,6,Korea,Blue,2019,Hatchback,24400,2.0,Manual,Petrol,23300,5,5,Hudaydah,body_damage,2022.0,6.0,sold,12.0,not_fully_electric,Korean,"June, 2021","June, 2022"
Hyundai,Santa Fe,36_20,2018,8,Korea,Grey,2015,Estate,9963,2.2,Automatic,Diesel,24500,7,5,Hudaydah,clean,2019.0,6.0,sold,10.0,not_fully_electric,Korean,"August, 2018","June, 2019"
Hyundai,Santa Fe,36_20,2018,8,Korea,White,2016,SUV,12016,2.2,Automatic,Diesel,23300,7,5,Aden,body_damage,2019.0,2.0,sold,6.0,not_fully_electric,Korean,"August, 2018","February, 2019"
Hyundai,Santa Fe,36_20,2018,4,Korea,White,2016,SUV,13616,2.2,Automatic,Diesel,23300,7,5,Sana'a,body_damage,2019.0,7.0,sold,15.0,not_fully_electric,Korean,"April, 2018","July, 2019"
